rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth,Cluster ID,confidence_score
2026, lauren, crea,18, city walk, sit 9, athol park,3081, vic,19960613,397,0.8386261166486055
2027, catherine, graue,88, , walhalla, brookfield,2207, nsw,19070917,1873,1.0
2028, , stan field,9, nimbin street, glenlee, arundek,3034, nsw,19970826,845,0.8090977687443791
2029, zachary, hude,3, hallstrom circuit, , kogagh,2016, qld,19813005,1874,1.0
2030, , clarke,97, merfield place, the meadows, bull creek,2830, act,19210503,350,0.919338272592662
2031, jaiden, rolli ns,48, tulgeywomod, rossarden street, balwyn north,2224, nf,19280722,157,0.7631847892870062
2032, william, panagaris,39, dryandrastreet, emmavale, teesdale,5554, vic,19240824,594,0.8130645272430389
2033, jack, stanley,150, heard street, sumemfset, ,5344, qld,19890526,1875,1.0
2034, madeleine, bbib,22, henty smreet, walea, nambour,4500, tas,19261017,602,0.794918766499418
2035, matthew, leong,20, kavel street, glen-moria, minchinbury,6153, nsw,19170916,38,0.7629166838937016
2036, chelsea, colquhoun,22, tillyaryd drive, rowethorpe, noarlunga downs,2800, nsw,19690220,268,0.9189150935513415
2037, chloe, crosthaite,42, ashkanasy crescent, rosedale, canterbury,4125, nsw,19730221,94,0.8317166823281289
2038, jack, shepherd,226, callister crescent, paradise lake resort, lindfield,5037, nsw,19930210,455,0.9407711021989162
2039, blackwell, olivia,21, barton highway, rowethorpe, artramon,2229, qld,19641223,1876,1.0
2040, teaha, binns,26, castley circuit, , rokeb,3861, nsw,19760420,846,0.7212168810402171
2041, lara, wilkins,222, fellows street, bungarra, campsie,3173, nsw, ,1877,1.0
2042, jett, colegate,55, hampton circuit, gibraltar, st albans,6011, nsw,19021119,847,0.8911093910695526
2043, lee, zogopoulos,61, woronora street, tourist park, coombabah,6107, nsw,19651015,232,0.8767605558933479
2044, emiily, britten,8, kitchener street, hilltop hostel rowethorpe, lake heights,2463, qld,19491021,1878,1.0
2045, amber, kexel,49, daintree crescent, , new fam,4071, vic, ,250,0.7219319993667885
2046, lukas, hannagan,12, mundawari circuit, nimmie, kaleen,2632, vci,19130118,794,0.8468743515271664
2047, mitchell, ,10, crozier ctircuit, kinross smtreet, spearwood,2640, sa,19860317,396,0.6587524759757375
2048, isabelle, ,53, yarralumla bay, doubtful ck, lake gardens,5097, nsw,19071213,1879,1.0
2049, abbey, campbell,81, adair street, arcada, wantrina,6051, sa,19211108,639,0.766556016692009
2050, eloise, leaver,18, dexter street, glenbrook orchard, east launceston,3049, nsw,19660309,1880,1.0
2051, alia, dobrzyvcki,3, brittlebank circuit, , loganlea,2790, vic,19960130,815,0.6796094675443272
2052, cooper, coxon,8, downards treet, homewood, laanecoorie,3172, sa,19070923,310,0.728603299150522
2053, emiily, zimmermann,38, redfern street, blue mountain lagoon, riverwood,3350, nsw,19621028,848,0.91403466
2054, caitlyn, robson,1, hartung crescent, , harcourt,5008, qld,19820123,1881,1.0
2055, jayden, noble,80, chaseling street, kincumber nauitcal vlge, sussex inlet,2660, nsw,19430306,1882,1.0
2056, elki, block,6, yanda street, wallsend delivery centre, mittagong,2450, vic,19610203,1883,1.0
2057, sophi, ncille,112, garlings treet, spring creek, kotara,4740, nt,19111001,1884,1.0
2058, chawlie, mccarthy,53, gudgenby close, ocean stara villas, caiens,3450, nsw,19070923,1885,1.0
2059, tara, rollins,50, bonwick place, the lodge, surrey hills,2810, nsw,19120710,1886,1.0
2060, dillon, laverty,81, learmonth drive, old cob, geraldton,7015, tas,19330905,1887,1.0
2061, lily, hyland,11, durack street, rosall, wilroy,2250, nsw,19440426,849,0.8614579291128496
2062, finn, clarke,15, murranji street, the mount, primbee,4101, qld,19031121,850,0.83331263
2063, wylile, brooke,40, rumker place, , woodcoft,4655, ,19700409,1888,1.0
2064, sarah, coffey,3, pearson street, broombir stud, ramornie,2209, vic,19930910,1889,1.0
2065, heath, morrison,19, corinna street, georgedale, lilli pilli,7316, wa,19990803,1890,1.0
2066, bradshaw, zarrna,63, carnegie c rescent, , ,6147, vic,19550120,1891,1.0
2067, lauren, nguyen,3, arden place, yarrimbah, glenview,3128, nsw,19541121,1892,1.0
2068, katelyn, rees,13, malindi place, brentwood vlge, avalon,3015, qld,19450212,1893,1.0
2069, rawlings, lacjlan,112, norrish place, curringa, east fremantle,2063, nsw,19080327,1894,1.0
2070, ethan, campbll,30, reuthe r street, , moorook,4700, nsw,19331009,598,0.5863847508942415
2071, macey, mcclarty,19, kumm place, villa 213, albany creek,3163, wa,19061211,1895,1.0
2072, jared, wytkin,61, belfield d rescent, rowethorpe, bundaberg,5081, ,19080330,150,0.9255328096265814
2073, sonja, wilkins,1024, alfred hill drive, st john of god hospital, hope valley,2760, vic,19340404,1896,1.0
2074, cassandra, rafanelli,3025, gundara street, , st labans,3020, wa,19270701,122,0.7165144076372175
2075, liam, shoben,13, sheehystreet, part sect 231, kardinya,3182, qld,19220917,323,0.675119199139841
2076, oliver, blake,8, , hd allenby, kingston,2289, qld,19891203,1897,1.0
2077, joe, hammer,15, wynn place, amble side garden, burnett heads,2200, qld,19420902,1898,1.0
2078, alyssa, dixno,1, halford crescent, willandra, edgecliff,4101, nsw,19860103,645,0.7895273013722512
2079, benjamin, camens,7, harriso n street, upa cottages, lindfield,4505, qld,19750706,825,0.7475054536743917
2080, jaggah, waller,26, murray crescent, hayfield vlge, ferryden park,2015, nsw,19240709,804,0.754394470578878
2081, alexandra, rohleder,2, kurrama close, albio ngrove, stephns,4218, sa,19260609,1899,1.0
2082, kelsey, nguyen, , champion place, rosebrook, boronia heights,2036, nsw,19130601,621,0.8664340954515192
2083, nicholas, snell,135, quick st reet, kamilaroicottage, beaumaris,2184, nsw,19190112,795,0.86010635
2084, nicola, coleman,64, , banksia village, caves beach,5453, qld,19250918,851,0.76913124
2085, emiily, bullock,251, ivo whitton circuit, kacadoo, blackburnnorth,3764, nsw,19550401,477,0.8238211254656086
2086, ajay, irons,86, tarwynpjrk, wanliss street, moruyz,7248, vic, ,1900,1.0
2087, alia, dobrzycki,3, brittlebank circuit, yarrambah, loganlea,2790, vic,19960130,815,0.8583916849891359
2088, megan, purdon,8, lyndon street, hawkesbury natural health acupuncture ce, minchinbury,2256, vic,19641218,852,0.8792859462019165
2089, ellie, campbell, , douglas place, port hedland regional hospital, corio,7008, wa,19380331,3,0.8917887925677478
2090, joanna, doolxey,35, summerville crescent, warra-gan, bethania,2220, qld,19930513,1901,1.0
2091, alex, gibb,20, burdekin avenue, blueberry, deniliquin,2046, act,19130303,853,0.8605608
2092, mikaela, white,4, anzac park, villa 5, blair athol,4575, vic,19811017,518,0.7036298029003958
2093, samuel, lazaroff,61, tanner place, yarrum, vermont,3104, vic,19121227,1902,1.0
2094, madison, matthews,4, sugarloaf circuit, bonny doon, burpengary,2090, vic,19290710,529,0.8298978117975911
2095, jake, grodser,3, lexcen avenue, horseshoe bend, bomaderry,2116, vic,19670227,100,0.8463819321434167
2096, james, sebregts,30, holden crescent, , ngunnawal,3300, nsw,19040404,854,0.8670451632448607
2097, kyra, wilde,62, groom street, binbimbie, young,3595, qld,19220601,855,0.8716521291263507
2098, aimre, trzcinski,117, jacobs street, blue hills, frankston,2198, nsw,19280418,293,0.8627116567554955
2099, jessica, rivera,14, quick street, jasmine lodge, kingsthorpe,5065, vic,19620906,564,0.8414470871014914
2100, teaha, alderson, , west place, banana shed, marsden,2092, vic,19170803,1903,1.0
2101, mitchell, bellamy,4, arthur circle, bolaro, coonalpyn,6210, vic,19710203,1904,1.0
2102, emiily, nicely,13, burkitts treet, mlc centre, banks,3350, vic,19910126,1905,1.0
2103, noay, vitkunas,11, jones place, karinga park, emmaville,2346, tas,19551102,1906,1.0
2104, reece, garnett,162, maclagan street, envirnoa, carlingford,807, nt,19390828,278,0.6065866189203483
2105, jarod, shepherd,521, williamson street, occar, burwood east,4562, nsw,19740530,1907,1.0
2106, abby, wotton,80, shara place, berowra exch, lalor,5290, vic,19080306,1908,1.0
2107, bianca, matthews,5, wentworth avenue, mt pleasant, toowoomba,6743, nsw,19410128,680,0.8569813721859096
2108, finley, leane,47, mewton place, bugala, konongwootong,2017, nsw,19240221,1909,1.0
2109, jett, colegate,55, hampton ircuit, gibroatar, st albans,6011, nsw,19021219,847,0.8389898111711033
2110, zachry, owerok,4, bendigo bstreet, , maclean,2765, vic,19470101,1910,1.0
2111, be au, tongyode,195, dingo flats, touris t park, grya,3620, vic,19071010,1911,1.0
2112, jack, harrington,99, jansz crescent, pleasant ridge, williamstown,3814, nsw,19661011,1912,1.0
2113, noah, gamlin,18, canning street, villa 183, mosman,7262, sa,19091023,514,0.8882241291324486
2114, keahley, eveston,2, groom street, shangri la crvn park, corowa,2250, nsw,19320428,1913,1.0
2115, eliza, mason,57, kennedy street, brentwo do vlge, bundamba,4067, tas,19071124,165,0.7212779589480933
2116, daniel, riding,228, antill street, rondayvoo, dimboola,6010, tas,19090516,856,0.8510515
2117, jacob, priest,41, wagga street, evergreen, largs north,4165, vic,19390329,1914,1.0
2118, jasmyn, seehusn,198, alfred hill drive, sun city resort, elwood,3496, vic,19440409,48,0.903213324164333
2119, charlotte, dixno,31, ferber place, mlc ecntre, geelon west,4810, qld,19141202,857,0.5436446223390775
2120, patrick, laing,26, fowles street, ferndale, ,4221, nsw,19340506,1915,1.0
2121, , cambpell,81, , arcadai, wantirna,6051, sa,19211108,1916,1.0
2122, georgia, melin,11, anstey street, shelbourne woodstock, bomaderry,4703, nsw,19940215,1917,1.0
2123, nathan, morrison,59, peppin place, , eaglehawk,6172, qld,19220902,554,0.8823201540802124
2124, liam, laing,7, theodore street, keriroca, padstow,6004, vic,19391213,489,0.848979
2125, ryan, fey,82, kitchener street, unt 1, slacks creek,3400, qld,19870928,172,0.7672468720766255
2126, miller, egab,162, fergusson crescent, john flynn medical centre, como,2580, nsw,19700305,559,0.7624982414603505
2127, blake, goldsworthy,259, wambool street, la villades pins, north ryde,2360, vic,19240515,579,0.9149065612444229
2128, kimberly, pavli,15, pennefather street, , north sydney,3056, nsw,19600628,387,0.8112338327719755
2129, luke, marshman,25, sangster place, willyaroo street, albion park,4220, wa,19711012,577,0.9185106145144437
2130, zach, steane,37, fitzhardinge crescent, ryhd-talog, kalamunda,6061, nsw,19730723,1918,1.0
2131, naomi, millar,7, southern cross drive, glengar, st agnes,5172, ,19750818,858,0.96408534
2132, andrew, rawlings,112, norrish place, curringa, east fremantle,2063, nsw,19080327,299,0.9159061319484214
2133, benjamin, royle,15, board place, morn moot, arana hills,2076, nsw,19110517,805,0.9147123
2134, oliver, clarke,35, macumba place, ordview estate, sunshine,3150, nsw,19721201,561,0.8457355472972821
2135, mitchrll, richmond,38, fidge street, wentworth house, blair athol,6148, nsw,19110605,834,0.8277765170974218
2136, amber, whiet,31, moodie street, degaflga, eaton,2024, nsw,19120819,224,0.6426254157828968
2137, tenille, swiggs,150, verbrugghen street, , artarmon,7300, qld,19730510,331,0.7135292070381951
2138, , colean,60, backhouse street, barwalla, quorn,3174, nsw,19541004,1919,1.0
2139, lily, mizon,13, bissenberg er crescent, railway stn, melvlile,2250, ,19020326,1920,1.0
2140, jaiden, bloomfield,147, hopkins street, locn 3439, gorokan,2576, qld, ,1921,1.0
2141, sarsha, koopman,123, currie crescent, killarney, waterloo,2745, vic,19000301,1922,1.0
2142, olivia, dixn,80, twamley crescent, kingstontower, bundaberg north,2170, tas,19381114,859,0.8144722898241725
2143, hugo, clarke,85, couchmancrescent, rosetta illage, murray bridge,5043, vic,19640103,1923,1.0
2144, amber, green,6, sticht place, belvedere, vincent,7030, vic,19890627,1924,1.0
2145, etha, ferris,70, gledden street, mountbeevor, tatura,4570, nsw,19790807,1925,1.0
2146, sophie, nikolec,80, fossey street, manresa, toowoomba,6050, wa,19510124,1926,1.0
2147, karlsen, spyke,4, northam street, aptm 206, southbank,2320, wa,19641029,1927,1.0
2148, alexander, hamon,184, rowntree crescent, solitaire, auburn,2011, nsw,19630105,1928,1.0
2149, tiarna, reid,147, dines place, brentwood vlge, athelstone,2250, vic,19820122,789,0.896805704163849
2150, bryce, rees,16, meldrum street, rp 155232, arana hills,3128, nsw,19440613,861,0.8862093670812952
2151, emiily, skeen,280, belconnen way, location 6656, templars,2133, sa,19390814,328,0.8726153920489392
2152, andre, langrehr, , chippindall circuit, sleepy pines, caves beach,3125, nsw,19000129,718,0.780322432152412
2153, talan, slape, , roebuck street, homefield home, annandale,5046, nsw,19040617,1929,1.0
2154, waller, jaggah,26, murray cfdescent, hayfield vlge, ferryden park,2015, nsw,19240709,1930,1.0
2155, tess, baugh,82, waterhouse street, oakbank, gorokan,5029, vic,19890105,1931,1.0
2156, danilele, morrison,95, wattle street, sec 552, bibra lake,4701, vic,19030709,1932,1.0
2157, diamonnd, bis hop,22, mcbryde crescent, camcara, valley view,2049, nsw, ,716,0.5479096559146692
2158, yasmin, white,29, hallen close, kings apmts, west perth,2756, nsw,19260409,1933,1.0
2159, georgia, edson,38, rosman c cruit, gen eiss, parkdale,4650, qld,19000701,1934,1.0
2160, olivia, winfield,5, crisp circuit, stanhope sth, lake clarendon,4575, qld,19421007,1935,1.0
2161, jack, cambpell,169, pudne street, rhosewyn, oaklegih,3356, vic,19770109,1936,1.0
2162, shana, kowald,9, dookie street, locn 24, port macquarie,2586, sa,19200305,243,0.8864057073186329
2163, michael, paschalidis,1, de little circuit, nunkuri, osborne park,2380, vic,19930102,863,0.8876546021318391
2164, ayden, white,7, dines place, ocean park towers, garran,2506, vic,19390830,361,0.904781390533576
2165, chloe, webb,309, hannan crescent, golden ponds, manneri ng park,2257, vic,19180407,864,0.8104851653622454
2166, hassall, jacob,33, carlile street, torbanlea, yabba north,3623, nsw,19790619,1937,1.0
2167, dante, campbell,153, scantlebury crescent, , rochesetr,3011, sa,19570319,456,0.7613053585552978
2168, bailee, dent,58, maddockxplace, jingara, nowra,4117, qld,19950112,59,0.7624135917810066
2169, callum, jankus,132, mcgivern crescent, wyncliffe, sylvania,3187, nsw,19930925,469,0.7909046628108906
2170, rebekah, ryan,1334, barraclough crescent, lindisfarme, craigie,2575, nsw,19791003,1938,1.0
2171, kaitlin, finlay,48, campbell street, bullarook park stud, belmont,3034, sa,19750701,1939,1.0
2172, jaykob, clarke,75, kimberley, milehamstreet, dalby,2107, wa,19000919,1940,1.0
2173, christian, berryman,3, cox street, bays hospital, sunshine,2153, qld,19210115,254,0.9061996569053355
2174, giaan, blackwell,139, kleinig street, port 262, biggera waters,2250, nsw,19770512,313,0.8674911172291655
2175, samuel, webb,410, garrett place, pyramid caravn park, rothwell,812, nsw,19690721,1941,1.0
2176, kaitlin, dixn,33, spylawf arm, ware place, morwell,2617, nsw,19420804,1942,1.0
2177, lara, wakerell,17, see place, yenda units, pottsville,4017, nsw,19480619,1943,1.0
2178, isaac, mcvilly,32, sherwin place, bowan downs, ringwood,3105, nsw,19520920,1944,1.0
2179, carp, tristan,222, marchant circuit, georgedale, campbelltown,2913, nsw,19281204,1945,1.0
2180, jacob, schuster,5, maidemnt place, , sunshine,2540, sa,19750307,867,0.8054309211498956
2181, olivia, lanyon,29, dalgarno close, shenstone park, evandale,7310, sa,19150306,1946,1.0
2182, caitlin, masonh,451, oakey creek road, moondah, parramatta,3036, nsw,19250317,370,0.9361619932885632
2183, lily, bishop,29, nemarang crescent, yellow dam, westmead,2250, tas,19401205,1947,1.0
2184, lucy, ringland,4, woolner circuit, gullamurra, bowral,4520, qld,19810713,1948,1.0
2185, nathan, kunik,15, aremar, bunduluk crescent, ashfield,3149, nsw,19100926,1949,1.0
2186, tyler, frojd, , burramurra avenue, kmart p plaza, san rmeo,3670, sa,19800916,15,0.6233151456559641
2187, georgia, leslie,38, rosman circuit, genesis, parkdale,4650, qld,19000701,862,0.8202808328558316
2188, john, benger,1, gellibrand street, grandview, carnegie,4011, nsw,19710126,1950,1.0
2189, trent, lodg e,32, karuah street, athlone, bundamba,2280, act,19510526,1951,1.0
2190, toby, maczkowiack,59, kanooka street, carinya vlge, canley vale,3217, nsw,19000328,126,0.8188818259474835
2191, john-paul, binns,69, brand street, uc-dia-loi, mawson,4012, nsw,19070612,868,0.8706289204670881
2192, danielle, reid,20, kootara crescent, cave hill creek, wanniassa,4220, wa,19530118,713,0.8057879706373201
2193, caitlin, menzies,31, adair st reet, kilnavrott, wentworth falls,2785, nsw,19190514,869,0.6666100071779263
2194, isabella, clarke,59, gillespie street, flr5 john flyn medical centre, mount vitoria,2147, act,19950110,74,0.8224709092895826
2195, eden, tiller,10, diamantina crescent, retirement village, thornlie,4114, nsw,19150724,1952,1.0
2196, gabrielle, walpole,4, namadgi circuit, , bibra ake,2234, nsw,19560330,1953,1.0
2197, quinn, godfrey,21, duffy street, ardersier, highton,3165, vic,19450122,61,0.8067366424213673
2198, jack, broadby,8, davies place, glanworth station, colonel light gardens,2226, nsw,19190411,383,0.899026436330684
2199, mia, stephenson,37, niviso n place, treetops, wangaratta,3137, sa,19631225,1954,1.0
2200, joshua, joannou,37, ivo whitton circuit, docker river community, maribyrnong,2540, nsw,19260424,1955,1.0
2201, samara, wiling, , , coolinda, concord,3765, nsw,19270204,240,0.8202013160183772
2202, eliza, reid,7, kallar close, , woolgoolga,4213, nsw,19410915,1956,1.0
2203, mitchell, david,86, filshie close, bellbird ctge, avondale heights,6107, qld,19990325,1957,1.0
2204, marcus, wardle,50, gilmore crrscent, brightlingpark, edithvale,3104, sa,19991212,870,0.8555935988662615
2205, neve, thandi,232, mcmasterstreet, brinjvrry, belmont north,3134, qlf,19901230,627,0.7675594509638355
2206, whitbe, alexa-rose,22, warregocircuit, burnslde, bayswater,3040, nt,19300526,1958,1.0
2207, gillian, quan,3, michie street, berkeley village, altona meadows,6026, vic,19160330,1959,1.0
2208, cameron, matson,19, gratwick street, beltrasna angus stud, manly vale,6232, nsw,19361207,871,0.8949567
2209, kimberly, rau,8, mainwaring rich circuit, kinara, ravenshoe,3765, sa,19050218,1960,1.0
2210, kayne, de voga,25, cannan crescent, glen rock, rivett,4020, vic,19581106,1961,1.0
2211, roles, brooklyn,115, davice place, lassa an, aubrun,3216, vic,19540701,1962,1.0
2212, ethan, pringle,1571, o'connell street, , urana,5108, tas,19510914,255,0.6852836170779859
2213, maxin, hewson, , ammon place, inglweood, ivanhoe,5048, vic,19781215,147,0.5789567329185327
2214, callum, durovic,2, aronson crescent, hillcrest specialist centre, macquarie fields,3163, qld,19680331,1963,1.0
2215, rqznan, philpott,70, southwood retreat, tieve tara, lalor,2177, sa,19530921,808,0.6074072016584546
2216, melissa, redmond,11, alroy circuit, braemore, long jetty,4852, sa,19501114,872,0.8629617566832418
2217, mackinley, giordano,93, oman p alce, locn i192, parmelia,3084, wa,19710708,1964,1.0
2218, lachlan-john, rivers,5, perier place, oakdale, ringlod,4313, nsw,19960904,234,0.7360710602430376
2219, giuliana, hanna,91, vanzetti crescent, rowethorpe, doubleview,3088, vic,19351025,1965,1.0
2220, michael, wuchatsch,66, meeha n garden, medical centre, dianella,4700, wa,19190110,281,0.7791634947898498
2221, joshua, torzillo,92, maclaurin crescent, glubbaan, hawthorn,2148, nsw, ,873,0.8610732865388296
2222, samuel, dorsey, , enid lorimer circuit, st cl airapark, seaforth,2260, wa,19991030,750,0.91482973
2223, zachary, clarke,2, port jacksonc ircuit, masonic memor ial village, minchinbury,4470, sa,19731003,351,0.890619161738947
2224, isabelle, kaminskas,6, isis close, west holme, port augusta,2765, qld,19060622,56,0.8600632646802907
2225, flynn, crdsp, , nambucca street, , sandy bay,2786, vic,19761117,189,0.7589398171793629
2226, lauren, finlay,19, colefax place, beauchapm street, chinchilla,4807, act,19020608,724,0.5651665501975462
2227, kaitlin, fitzpatrick,4, tenison-woods circuit, , corrimal east,2099, vic,19790109,666,0.6767174862607007
2228, sean, matth ews,19, , marandyvale, camden south,5051, sa,19520805,1966,1.0
2229, sybella, veit,46, gilirukcrescent, surfers hawaiian, oakleigh,2176, qld,19760820,797,0.9237388
2230, bradley, koebut,5, werriwa ur escent, the old parsonage, calista,4205, wa, ,874,0.7411282833306198
2231, jack, browne,23, hartley street, macdonald downs station old homestead, st agbans,3055, qld,19530825,661,0.9109154937559371
2232, david, huddy,40, mina wylicerescent, , thornbury,3281, qld,19840327,501,0.6740086254477986
2233, christian, walch,27, coombestreet, warraview, ,5008, nsw,19930222,164,0.8420358272502502
2234, palu, coleman,35, fisk street, , north ryde,2170, sa,19940821,1967,1.0
2235, william, stubbs,36, kingsmill street, lambar, canterbury,2260, wa,19340903,700,0.805395005886853
2236, lushia, bishop,8, damala street, st francis vlge, kia ora,6163, nsw,19281214,875,0.9407711
2237, keljsy, charman,46, hobbs street, cornuo cpia, tomakin,4820, vic,19940729,876,0.7540637512735694
2238, lucy, stubbs,64, ringrose crescent, the park, st huberts island,5007, wa,19261116,1968,1.0
2239, chlvoe, wasley,148, mclachlann crescent, merri banks, upper coomera,6148, qld,19630503,877,0.7747756021186333
2240, jatod, mccarthy,297, kanbipl ace, , osborne park,2166, nsw,19400029,1969,1.0
2241, bianca, dixon,12, enid lorimer circuit, , woodbridge,6021, wa,19921029,1970,1.0
2242, ronan, anthomy,100, newman morris circuit, old lake hotel, chittering,2148, vic,19710321,826,0.9260627034940642
2243, anthony, mollnad,27, wakelin circuit, watchorns hill, boulder,3956, vic,19850826,837,0.8677025
2244, george, hpoe,76, kitchener street, g i brahmaq stud, nanneella,6530, vic,19760629,878,0.6542878771729808
2245, jett, colegatye,55, hampton vircuit, gibraltar, st albans,6011, nsw,19021119,847,0.8384128118239207
2246, , de paoli,72, neumayers treet, riverlandw village, prospect,2452, nsw,19990313,325,0.7642757336657834
2247, charlotte, shelley,90, cromwell circuit, wombat hill, noble park,2026, vic,19780711,67,0.8218933299988124
2248, thomas, meadows,13, bridge place, lyndon lodge, malvern east,2794, wa,19840422,879,0.6676198212251272
2249, jesse, tenant,33, baldwin drive, anzac house (cnr a rrher s street, mansiield,2500, nsw,19760607,409,0.8595553683962533
2250, hannah, kruck,70, scott street, gorge creek orchards, penguin,2256, nt,19670618,1971,1.0
2251, jed, dulko,696, adair street, ahwahnee, berwick,3977, vic,19730628,1972,1.0
2252, spy ke, morrison,172, magenta square, parklands village, geraldton,3352, qld,19061014,880,0.8818867
2253, lochlan, coulson,17, holland street, hamilton, carina heights,4800, nsw,19350112,881,0.57477015
2254, kelsy, berryman,25, badimara street, garden est, toronato,3146, qld,19121016,1973,1.0
2255, lydia, blake,3, elimatta street, foreshore caravan park, cunnamlula,5082, vic,19300602,830,0.8399102622418961
2256, flynn, cresp, , nambucca street, , sandy bay,2768, vic,19761117,189,0.8738438722565531
2257, indynaa, stagoll,13, stockdale street, norfolk park, morwell,4102, qld,19951212,513,0.81722283
2258, sophie, reid,37, hawkins close, greenhills, toowong,2267, wa,19210624,541,0.8866396089744399
2259, nicholas, cavanaugh,9, rodway street, canberra hse, cronulka,3130, wa,19560111,760,0.8887015474276759
2260, zara, stanley,2, paul coe crescent, koah lodge, surry hills,4132, nsw,19971117,821,0.8255508849654245
2261, connor, nguyen,11, lance hill avenue, , sale,2261, nsw,19860623,882,0.7088988305058141
2262, brinlmey, white,21, boobialal street, sheep station, ,2830, qld,19241214,21,0.7393971254571792
2263, keziah, painter,18, ainsli e avenue, sec 1, torquay,3205, vic,19191031,883,0.9133996
2264, dante, campbell, , scantleburycrescent, , rochester,3011, sa,19570319,456,0.7579773751415159
2265, gianni, dooley,38, ashburton circuit, , ryde,6025, qld,19371212,340,0.6932668749499676
2266, hannah, white,47, waratah street, school house, greensborough,3066, vic,19240312,649,0.6892546472285062
2267, vlahodimos, isabelka,406, balfourcrescent, kersey h south, dutson,6026, nsw,19490615,1974,1.0
2268, ellen, dixon,69, litchfield place, killara lodge, mill prak,4051, wa,19710129,344,0.6480905999259519
2269, jenna, campbell,12, degraves crescent, numby, bendalong,3249, qld,19771103,1975,1.0
2270, maliah, rickett,1, sinclair street, brumby's run, salisbury east,3070, nsw,19040824,390,0.8706780895353468
2271, amy, miteff,6, john cleland crescent, barkool, blackheath,2036, qld,19160228,200,0.8303321145992748
2272, zach, mcgregor,182, , crowden, campsie,3301, vic,19620412,1976,1.0
2273, zachary, rollins,16, fimister circuit, wathonga, brown hill,5032, nsw, ,696,0.7972486161633663
2274, eliza, rundle,19, warabin crescent, east road, mermaid waters,2644, nsw,19480101,884,0.8864788322823964
2275, jack, mcneeley,35, keverstone circuit, royal queensland yacht squadron, brighton-le-sands,4720, wa,19880329,102,0.9065413
2276, jasmine, royle,46, minehan ptlace, geregarow station, werrington,5162, nsw,19240524,885,0.8248811367109989
2277, logan, green,11, marloc k street, kersley mews, anula,6233, nsw,19440514,192,0.7314693935671612
2278, isabella, millar,34, sherwood xaircuit, jasmime lodge, east maitland,4055, vic,19401025,886,0.8693716834134185
2279, taliah, hadaj,56, templeton street, ningana, hahndorf,6056, vic,19180612,1977,1.0
2280, tanar, george,77, britten-jones drive, roskhil, torquay,331, nsw, ,887,0.9130193
2281, charlotte, hyland,25, madsen place, leisure living vlge, clarinda,3108, qld,19460401,41,0.8667411632208614
2282, shandril, bristow,171, yiman street, locn10045, emu plains,4868, vic, ,1978,1.0
2283, alexander, mccrathy,1, collings street, balalastation, blakehurst,2931, qld,19280419,888,0.7572074776926361
2284, isabekla, hendricks,6, colborne place, dog rock shoppi ng centre, north rde,2900, nsw,19770129,71,0.6422178628358143
2285, madison, white,18, enright crescent, mystra, invemay,3081, wa,19071011,889,0.86912542402961
2286, michaela, scrimgeour,6, bootle place, lillydale, mount stuart,3931, qld,19190908,890,0.9194554
2287, samuel, stephenson,148, hirschfeld crescent, bandicoot ridge, north ryde,4426, vic,19970715,399,0.841499674736612
2288, jessica, braithwaite,76, alroy circuit, killuke, kogarah,2766, qld,19730805,1979,1.0
2289, olivia, artis,12, marcusclarke street, lakeroad, mill park,3173, nsw,19190302,446,0.8854297483751971
2290, oliver, vassiliotis,39, mortimer le wis drive, hattah-k ulkyne, leongatha,5022, nsw,19910804,812,0.8315154434430195
2291, amelia, hillary,4, mackellar crescent, burnside, ashfield,2034, qld,19970102,207,0.7802073345011165
2292, weller, ebony,23, allunga, woollum street, surrey hills,2870, qld,19700106,1980,1.0
2293, jordan, green,21, gamburra street, john flynn me dical centre, bomaderry,6055, nsw, ,1981,1.0
2294, matthew, mason, , willoughby crescent, spq cajp, avalon,6171, qld, ,891,0.9301235
2295, julis, gascoigne,43, langdon avenue, clarkwood, bunbury,5163, nsw,19090104,1982,1.0
2296, charlotte, wasley,53, eyre street, milm illand, cronulla,2546, wa,19931004,201,0.8813031323301986
2297, marcus, wardle,50, gilmore crescent, brightling park, edithvale,3104, sa,19991212,870,0.8857917390443713
2298, joel, vassiliotis,39, mortimer leqis drive, hattah-kulkyne, taree,5022, nsw,19910804,1983,1.0
2299, danny, petersen,12, owen dixon drive, rawdon hill, minto,3029, wa,19441022,553,0.7216070027479484
2300, westbrook, stephanie,13, badimara street, kindlian, mount pleasant,2010, act,19520107,1984,1.0
2301, benjamni, camens,7, upacottsges, harrison street, lindfield,4505, qld,19750706,1985,1.0
2302, bradley, clarke,40, sharwood crescent, lynd hurat, ringwood,3959, wa,19510302,136,0.9144710776254114
2303, jordan, gold,18, sharwood crescent, sunforest therapy centre, belmont,2155, nsw,19941117,828,0.8801971279682341
2304, roy, royle,7, endeavourestreet, lake kennedy street, cowell,2584, nsw,19361021,284,0.8023415815650762
2305, elizabeth, brookouse,3, timd ooin, goodparla dtreet, highett,2170, nsw,19101115,1986,1.0
2306, caleb, lund, , dookie street, yarrabie, harristown,3218, nsw,19340220,742,0.7891722258099511
2307, hannah, egan,26, glennaare, kiewa street, granville,2035, vic,19190603,1987,1.0
