rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth,Cluster ID,confidence_score
2063, wylile, brooke,40, rumker place, , woodcoft,4655, ,19700409,1579,1.0
2064, sarah, coffey,3, pearson street, broombir stud, ramornie,2209, vic,19930910,1580,1.0
2065, heath, morrison,19, corinna street, georgedale, lilli pilli,7316, wa,19990803,1581,1.0
2066, bradshaw, zarrna,63, carnegie c rescent, , ,6147, vic,19550120,1582,1.0
2067, lauren, nguyen,3, arden place, yarrimbah, glenview,3128, nsw,19541121,1583,1.0
2068, katelyn, rees,13, malindi place, brentwood vlge, avalon,3015, qld,19450212,103,0.8571334690102055
2069, rawlings, lacjlan,112, norrish place, curringa, east fremantle,2063, nsw,19080327,1584,1.0
2070, ethan, campbll,30, reuthe r street, , moorook,4700, nsw,19331009,1585,1.0
2071, macey, mcclarty,19, kumm place, villa 213, albany creek,3163, wa,19061211,1586,1.0
2072, jared, wytkin,61, belfield d rescent, rowethorpe, bundaberg,5081, ,19080330,173,0.8571472743854233
2073, sonja, wilkins,1024, alfred hill drive, st john of god hospital, hope valley,2760, vic,19340404,928,0.8571437
2074, cassandra, rafanelli,3025, gundara street, , st labans,3020, wa,19270701,139,0.8571436409194768
2075, liam, shoben,13, sheehystreet, part sect 231, kardinya,3182, qld,19220917,354,0.8571458270727219
2076, oliver, blake,8, , hd allenby, kingston,2289, qld,19891203,609,0.857139158323395
2077, joe, hammer,15, wynn place, amble side garden, burnett heads,2200, qld,19420902,505,0.8571429
2078, alyssa, dixno,1, halford crescent, willandra, edgecliff,4101, nsw,19860103,692,0.8571427184423839
2079, benjamin, camens,7, harriso n street, upa cottages, lindfield,4505, qld,19750706,904,0.857144237436104
2080, jaggah, waller,26, murray crescent, hayfield vlge, ferryden park,2015, nsw,19240709,877,0.8571436409194768
2081, alexandra, rohleder,2, kurrama close, albio ngrove, stephns,4218, sa,19260609,356,0.8571454489483961
2082, kelsey, nguyen, , champion place, rosebrook, boronia heights,2036, nsw,19130601,666,0.857146085675567
2083, nicholas, snell,135, quick st reet, kamilaroicottage, beaumaris,2184, nsw,19190112,860,0.8571448
2084, nicola, coleman,64, , banksia village, caves beach,5453, qld,19250918,929,0.8571436
2085, emiily, bullock,251, ivo whitton circuit, kacadoo, blackburnnorth,3764, nsw,19550401,521,0.8571456831028534
2086, ajay, irons,86, tarwynpjrk, wanliss street, moruyz,7248, vic, ,892,0.85713917
2087, alia, dobrzycki,3, brittlebank circuit, yarrambah, loganlea,2790, vic,19960130,889,0.8571460726367569
2088, megan, purdon,8, lyndon street, hawkesbury natural health acupuncture ce, minchinbury,2256, vic,19641218,930,0.857146682202403
2089, ellie, campbell, , douglas place, port hedland regional hospital, corio,7008, wa,19380331,838,0.857146440983601
2090, joanna, doolxey,35, summerville crescent, warra-gan, bethania,2220, qld,19930513,671,0.8571389601432198
2091, alex, gibb,20, burdekin avenue, blueberry, deniliquin,2046, act,19130303,931,0.8571459
2092, mikaela, white,4, anzac park, villa 5, blair athol,4575, vic,19811017,573,0.8571445797008672
2093, samuel, lazaroff,61, tanner place, yarrum, vermont,3104, vic,19121227,1587,1.0
2094, madison, matthews,4, sugarloaf circuit, bonny doon, burpengary,2090, vic,19290710,582,0.8571456651745403
2095, jake, grodser,3, lexcen avenue, horseshoe bend, bomaderry,2116, vic,19670227,110,0.8571443727120791
2096, james, sebregts,30, holden crescent, , ngunnawal,3300, nsw,19040404,932,0.8571465224763939
2097, kyra, wilde,62, groom street, binbimbie, young,3595, qld,19220601,933,0.857144592739541
2098, aimre, trzcinski,117, jacobs street, blue hills, frankston,2198, nsw,19280418,520,0.8571460661173523
2099, jessica, rivera,14, quick street, jasmine lodge, kingsthorpe,5065, vic,19620906,612,0.8571448730713168
2100, teaha, alderson, , west place, banana shed, marsden,2092, vic,19170803,1588,1.0
2101, mitchell, bellamy,4, arthur circle, bolaro, coonalpyn,6210, vic,19710203,770,0.8571444
2102, emiily, nicely,13, burkitts treet, mlc centre, banks,3350, vic,19910126,117,0.5348894688467523
2103, noay, vitkunas,11, jones place, karinga park, emmaville,2346, tas,19551102,1589,1.0
2104, reece, garnett,162, maclagan street, envirnoa, carlingford,807, nt,19390828,870,0.8571424244244351
2105, jarod, shepherd,521, williamson street, occar, burwood east,4562, nsw,19740530,491,0.857137997495622
2106, abby, wotton,80, shara place, berowra exch, lalor,5290, vic,19080306,935,0.85713875
2107, bianca, matthews,5, wentworth avenue, mt pleasant, toowoomba,6743, nsw,19410128,734,0.8571465133491988
2108, finley, leane,47, mewton place, bugala, konongwootong,2017, nsw,19240221,1590,1.0
2109, jett, colegate,55, hampton ircuit, gibroatar, st albans,6011, nsw,19021219,925,0.857146085675567
2110, zachry, owerok,4, bendigo bstreet, , maclean,2765, vic,19470101,526,0.8571392306853038
2111, be au, tongyode,195, dingo flats, touris t park, grya,3620, vic,19071010,524,0.85714525
2112, jack, harrington,99, jansz crescent, pleasant ridge, williamstown,3814, nsw,19661011,1591,1.0
2113, noah, gamlin,18, canning street, villa 183, mosman,7262, sa,19091023,568,0.8571445949126535
2114, keahley, eveston,2, groom street, shangri la crvn park, corowa,2250, nsw,19320428,1592,1.0
2115, eliza, mason,57, kennedy street, brentwo do vlge, bundamba,4067, tas,19071124,190,0.8571442250493946
2116, daniel, riding,228, antill street, rondayvoo, dimboola,6010, tas,19090516,936,0.8571446
2117, jacob, priest,41, wagga street, evergreen, largs north,4165, vic,19390329,738,0.8571363677458528
2118, jasmyn, seehusn,198, alfred hill drive, sun city resort, elwood,3496, vic,19440409,541,0.85714656
2119, charlotte, dixno,31, ferber place, mlc ecntre, geelon west,4810, qld,19141202,937,0.8571442080991625
2120, patrick, laing,26, fowles street, ferndale, ,4221, nsw,19340506,1593,1.0
2121, , cambpell,81, , arcadai, wantirna,6051, sa,19211108,493,0.8571385733449857
2122, georgia, melin,11, anstey street, shelbourne woodstock, bomaderry,4703, nsw,19940215,938,0.8571374998767207
2123, nathan, morrison,59, peppin place, , eaglehawk,6172, qld,19220902,604,0.857145694511781
2124, liam, laing,7, theodore street, keriroca, padstow,6004, vic,19391213,532,0.85714644
2125, ryan, fey,82, kitchener street, unt 1, slacks creek,3400, qld,19870928,99,0.8571430150686439
2126, miller, egab,162, fergusson crescent, john flynn medical centre, como,2580, nsw,19700305,608,0.8571454098321436
2127, blake, goldsworthy,259, wambool street, la villades pins, north ryde,2360, vic,19240515,629,0.8571415178185757
2128, kimberly, pavli,15, pennefather street, , north sydney,3056, nsw,19600628,422,0.857145249020996
2129, luke, marshman,25, sangster place, willyaroo street, albion park,4220, wa,19711012,171,0.8571469201618904
2130, zach, steane,37, fitzhardinge crescent, ryhd-talog, kalamunda,6061, nsw,19730723,1594,1.0
2131, naomi, millar,7, southern cross drive, glengar, st agnes,5172, ,19750818,940,0.8571436083230115
2132, andrew, rawlings,112, norrish place, curringa, east fremantle,2063, nsw,19080327,324,0.8571468614869114
2133, benjamin, royle,15, board place, morn moot, arana hills,2076, nsw,19110517,792,0.8571389573493283
2134, oliver, clarke,35, macumba place, ordview estate, sunshine,3150, nsw,19721201,609,0.8571393838840605
2135, mitchrll, richmond,38, fidge street, wentworth house, blair athol,6148, nsw,19110605,915,0.8571440581548886
2136, amber, whiet,31, moodie street, degaflga, eaton,2024, nsw,19120819,247,0.8571380474749087
2137, tenille, swiggs,150, verbrugghen street, , artarmon,7300, qld,19730510,363,0.8571455250078064
2138, , colean,60, backhouse street, barwalla, quorn,3174, nsw,19541004,1595,1.0
2139, lily, mizon,13, bissenberg er crescent, railway stn, melvlile,2250, ,19020326,176,0.8571386928611822
2140, jaiden, bloomfield,147, hopkins street, locn 3439, gorokan,2576, qld, ,1596,1.0
2141, sarsha, koopman,123, currie crescent, killarney, waterloo,2745, vic,19000301,1597,1.0
2142, olivia, dixn,80, twamley crescent, kingstontower, bundaberg north,2170, tas,19381114,941,0.8571454858915332
2143, hugo, clarke,85, couchmancrescent, rosetta illage, murray bridge,5043, vic,19640103,681,0.8571368653608107
2144, amber, green,6, sticht place, belvedere, vincent,7030, vic,19890627,891,0.85713685
2145, etha, ferris,70, gledden street, mountbeevor, tatura,4570, nsw,19790807,1598,1.0
2146, sophie, nikolec,80, fossey street, manresa, toowoomba,6050, wa,19510124,39,0.8571388467112696
2147, karlsen, spyke,4, northam street, aptm 206, southbank,2320, wa,19641029,1599,1.0
2148, alexander, hamon,184, rowntree crescent, solitaire, auburn,2011, nsw,19630105,90,0.8571395273043221
2149, tiarna, reid,147, dines place, brentwood vlge, athelstone,2250, vic,19820122,632,0.857146682202403
2150, bryce, rees,16, meldrum street, rp 155232, arana hills,3128, nsw,19440613,942,0.8571418546441462
2151, emiily, skeen,280, belconnen way, location 6656, templars,2133, sa,19390814,358,0.8571426090121296
2152, andre, langrehr, , chippindall circuit, sleepy pines, caves beach,3125, nsw,19000129,353,0.8571451
2153, talan, slape, , roebuck street, homefield home, annandale,5046, nsw,19040617,1600,1.0
2154, waller, jaggah,26, murray cfdescent, hayfield vlge, ferryden park,2015, nsw,19240709,1601,1.0
2155, tess, baugh,82, waterhouse street, oakbank, gorokan,5029, vic,19890105,943,0.8571407
2156, danilele, morrison,95, wattle street, sec 552, bibra lake,4701, vic,19030709,159,0.8571413168101459
2157, diamonnd, bis hop,22, mcbryde crescent, camcara, valley view,2049, nsw, ,772,0.8571424185571208
2158, yasmin, white,29, hallen close, kings apmts, west perth,2756, nsw,19260409,755,0.8571465322555322
2159, georgia, edson,38, rosman c cruit, gen eiss, parkdale,4650, qld,19000701,1602,1.0
2160, olivia, winfield,5, crisp circuit, stanhope sth, lake clarendon,4575, qld,19421007,1603,1.0
2161, jack, cambpell,169, pudne street, rhosewyn, oaklegih,3356, vic,19770109,944,0.8571424500667746
2162, shana, kowald,9, dookie street, locn 24, port macquarie,2586, sa,19200305,266,0.857143699593133
2163, michael, paschalidis,1, de little circuit, nunkuri, osborne park,2380, vic,19930102,945,0.8571441461656389
2164, ayden, white,7, dines place, ocean park towers, garran,2506, vic,19390830,241,0.8571392197213759
2165, chloe, webb,309, hannan crescent, golden ponds, manneri ng park,2257, vic,19180407,946,0.8571459661531855
2166, hassall, jacob,33, carlile street, torbanlea, yabba north,3623, nsw,19790619,1604,1.0
2167, dante, campbell,153, scantlebury crescent, , rochesetr,3011, sa,19570319,492,0.8571415466116983
2168, bailee, dent,58, maddockxplace, jingara, nowra,4117, qld,19950112,65,0.8571431454540079
2169, callum, jankus,132, mcgivern crescent, wyncliffe, sylvania,3187, nsw,19930925,511,0.857144744314212
2170, rebekah, ryan,1334, barraclough crescent, lindisfarme, craigie,2575, nsw,19791003,1605,1.0
2171, kaitlin, finlay,48, campbell street, bullarook park stud, belmont,3034, sa,19750701,1606,1.0
2172, jaykob, clarke,75, kimberley, milehamstreet, dalby,2107, wa,19000919,351,0.8571389471050601
2173, christian, berryman,3, cox street, bays hospital, sunshine,2153, qld,19210115,279,0.8571461226188689
2174, giaan, blackwell,139, kleinig street, port 262, biggera waters,2250, nsw,19770512,337,0.8571414279985577
2175, samuel, webb,410, garrett place, pyramid caravn park, rothwell,812, nsw,19690721,636,0.8571421493128448
2176, kaitlin, dixn,33, spylawf arm, ware place, morwell,2617, nsw,19420804,947,0.8571399836424758
2177, lara, wakerell,17, see place, yenda units, pottsville,4017, nsw,19480619,1607,1.0
2178, isaac, mcvilly,32, sherwin place, bowan downs, ringwood,3105, nsw,19520920,1608,1.0
2179, carp, tristan,222, marchant circuit, georgedale, campbelltown,2913, nsw,19281204,566,0.8571379757655028
2180, jacob, schuster,5, maidemnt place, , sunshine,2540, sa,19750307,948,0.8571446840102913
2181, olivia, lanyon,29, dalgarno close, shenstone park, evandale,7310, sa,19150306,887,0.8571394
2182, caitlin, masonh,451, oakey creek road, moondah, parramatta,3036, nsw,19250317,402,0.8571467115398526
2183, lily, bishop,29, nemarang crescent, yellow dam, westmead,2250, tas,19401205,627,0.8571379790250204
2184, lucy, ringland,4, woolner circuit, gullamurra, bowral,4520, qld,19810713,1609,1.0
2185, nathan, kunik,15, aremar, bunduluk crescent, ashfield,3149, nsw,19100926,665,0.8571426695480046
2186, tyler, frojd, , burramurra avenue, kmart p plaza, san rmeo,3670, sa,19800916,615,0.85714525
2187, georgia, leslie,38, rosman circuit, genesis, parkdale,4650, qld,19000701,939,0.8571469494993889
2188, john, benger,1, gellibrand street, grandview, carnegie,4011, nsw,19710126,1610,1.0
2189, trent, lodg e,32, karuah street, athlone, bundamba,2280, act,19510526,295,0.8571400031998577
2190, toby, maczkowiack,59, kanooka street, carinya vlge, canley vale,3217, nsw,19000328,143,0.8571438995183644
2191, john-paul, binns,69, brand street, uc-dia-loi, mawson,4012, nsw,19070612,949,0.8571462616996202
2192, danielle, reid,20, kootara crescent, cave hill creek, wanniassa,4220, wa,19530118,767,0.8571437960787532
2193, caitlin, menzies,31, adair st reet, kilnavrott, wentworth falls,2785, nsw,19190514,950,0.8571432236852835
2194, isabella, clarke,59, gillespie street, flr5 john flyn medical centre, mount vitoria,2147, act,19950110,555,0.8571463366728939
2195, eden, tiller,10, diamantina crescent, retirement village, thornlie,4114, nsw,19150724,1611,1.0
2196, gabrielle, walpole,4, namadgi circuit, , bibra ake,2234, nsw,19560330,1612,1.0
2197, quinn, godfrey,21, duffy street, ardersier, highton,3165, vic,19450122,68,0.8571471287842329
2198, jack, broadby,8, davies place, glanworth station, colonel light gardens,2226, nsw,19190411,417,0.8571466202678069
2199, mia, stephenson,37, niviso n place, treetops, wangaratta,3137, sa,19631225,619,0.8571457434071957
2200, joshua, joannou,37, ivo whitton circuit, docker river community, maribyrnong,2540, nsw,19260424,1613,1.0
2201, samara, wiling, , , coolinda, concord,3765, nsw,19270204,264,0.8571439864424655
2202, eliza, reid,7, kallar close, , woolgoolga,4213, nsw,19410915,905,0.85714054
2203, mitchell, david,86, filshie close, bellbird ctge, avondale heights,6107, qld,19990325,951,0.8571374
2204, marcus, wardle,50, gilmore crrscent, brightlingpark, edithvale,3104, sa,19991212,952,0.8571463225474916
2205, neve, thandi,232, mcmasterstreet, brinjvrry, belmont north,3134, qlf,19901230,741,0.857146232362263
2206, whitbe, alexa-rose,22, warregocircuit, burnslde, bayswater,3040, nt,19300526,1614,1.0
2207, gillian, quan,3, michie street, berkeley village, altona meadows,6026, vic,19160330,1615,1.0
2208, cameron, matson,19, gratwick street, beltrasna angus stud, manly vale,6232, nsw,19361207,953,0.8571473
2209, kimberly, rau,8, mainwaring rich circuit, kinara, ravenshoe,3765, sa,19050218,1616,1.0
2210, kayne, de voga,25, cannan crescent, glen rock, rivett,4020, vic,19581106,552,0.8571379
2211, roles, brooklyn,115, davice place, lassa an, aubrun,3216, vic,19540701,893,0.8571388
2212, ethan, pringle,1571, o'connell street, , urana,5108, tas,19510914,280,0.8571459063920321
2213, maxin, hewson, , ammon place, inglweood, ivanhoe,5048, vic,19781215,170,0.8571444167175444
2214, callum, durovic,2, aronson crescent, hillcrest specialist centre, macquarie fields,3163, qld,19680331,1617,1.0
2215, rqznan, philpott,70, southwood retreat, tieve tara, lalor,2177, sa,19530921,880,0.8571431340452839
2216, melissa, redmond,11, alroy circuit, braemore, long jetty,4852, sa,19501114,954,0.8571440288179839
2217, mackinley, giordano,93, oman p alce, locn i192, parmelia,3084, wa,19710708,1618,1.0
2218, lachlan-john, rivers,5, perier place, oakdale, ringlod,4313, nsw,19960904,259,0.857146229102557
2219, giuliana, hanna,91, vanzetti crescent, rowethorpe, doubleview,3088, vic,19351025,857,0.857142
2220, michael, wuchatsch,66, meeha n garden, medical centre, dianella,4700, wa,19190110,305,0.8571454288469872
2221, joshua, torzillo,92, maclaurin crescent, glubbaan, hawthorn,2148, nsw, ,955,0.8571463236340608
2222, samuel, dorsey, , enid lorimer circuit, st cl airapark, seaforth,2260, wa,19991030,811,0.85714686
2223, zachary, clarke,2, port jacksonc ircuit, masonic memor ial village, minchinbury,4470, sa,19731003,517,0.8571439484131649
2224, isabelle, kaminskas,6, isis close, west holme, port augusta,2765, qld,19060622,61,0.857146641999241
2225, flynn, crdsp, , nambucca street, , sandy bay,2786, vic,19761117,204,0.8571421903839728
2226, lauren, finlay,19, colefax place, beauchapm street, chinchilla,4807, act,19020608,786,0.8571421892974348
2227, kaitlin, fitzpatrick,4, tenison-woods circuit, , corrimal east,2099, vic,19790109,717,0.8571449925927839
2228, sean, matth ews,19, , marandyvale, camden south,5051, sa,19520805,475,0.8571404818909
2229, sybella, veit,46, gilirukcrescent, surfers hawaiian, oakleigh,2176, qld,19760820,863,0.85714704
2230, bradley, koebut,5, werriwa ur escent, the old parsonage, calista,4205, wa, ,956,0.8571441776756739
2231, jack, browne,23, hartley street, macdonald downs station old homestead, st agbans,3055, qld,19530825,212,0.8571417845626313
2232, david, huddy,40, mina wylicerescent, , thornbury,3281, qld,19840327,544,0.8571444313860358
2233, christian, walch,27, coombestreet, warraview, ,5008, nsw,19930222,189,0.8571460270009309
2234, palu, coleman,35, fisk street, , north ryde,2170, sa,19940821,330,0.8571403625672289
2235, william, stubbs,36, kingsmill street, lambar, canterbury,2260, wa,19340903,752,0.857143073742043
2236, lushia, bishop,8, damala street, st francis vlge, kia ora,6163, nsw,19281214,957,0.85714847
2237, keljsy, charman,46, hobbs street, cornuo cpia, tomakin,4820, vic,19940729,958,0.8571448632922921
2238, lucy, stubbs,64, ringrose crescent, the park, st huberts island,5007, wa,19261116,41,0.8571359956222627
2239, chlvoe, wasley,148, mclachlann crescent, merri banks, upper coomera,6148, qld,19630503,959,0.857145112114351
2240, jatod, mccarthy,297, kanbipl ace, , osborne park,2166, nsw,19400029,184,0.8571403449888234
2241, bianca, dixon,12, enid lorimer circuit, , woodbridge,6021, wa,19921029,586,0.85714155
2242, ronan, anthomy,100, newman morris circuit, old lake hotel, chittering,2148, vic,19710321,906,0.8571455467390741
2243, anthony, mollnad,27, wakelin circuit, watchorns hill, boulder,3956, vic,19850826,916,0.85714597
2244, george, hpoe,76, kitchener street, g i brahmaq stud, nanneella,6530, vic,19760629,960,0.8571424870091363
2245, jett, colegatye,55, hampton vircuit, gibraltar, st albans,6011, nsw,19021119,925,0.8571458075145426
2246, , de paoli,72, neumayers treet, riverlandw village, prospect,2452, nsw,19990313,355,0.8571458607562592
2247, charlotte, shelley,90, cromwell circuit, wombat hill, noble park,2026, vic,19780711,75,0.8571466202678069
2248, thomas, meadows,13, bridge place, lyndon lodge, malvern east,2794, wa,19840422,961,0.8571452511941184
2249, jesse, tenant,33, baldwin drive, anzac house (cnr a rrher s street, mansiield,2500, nsw,19760607,447,0.8571466235275217
2250, hannah, kruck,70, scott street, gorge creek orchards, penguin,2256, nt,19670618,1619,1.0
2251, jed, dulko,696, adair street, ahwahnee, berwick,3977, vic,19730628,1620,1.0
2252, spy ke, morrison,172, magenta square, parklands village, geraldton,3352, qld,19061014,962,0.8571462
2253, lochlan, coulson,17, holland street, hamilton, carina heights,4800, nsw,19350112,963,0.857145
2254, kelsy, berryman,25, badimara street, garden est, toronato,3146, qld,19121016,507,0.85714364
2255, lydia, blake,3, elimatta street, foreshore caravan park, cunnamlula,5082, vic,19300602,910,0.8571468908243979
2256, flynn, cresp, , nambucca street, , sandy bay,2768, vic,19761117,204,0.8571440885783518
2257, indynaa, stagoll,13, stockdale street, norfolk park, morwell,4102, qld,19951212,567,0.8571444
2258, sophie, reid,37, hawkins close, greenhills, toowong,2267, wa,19210624,431,0.8571462030249117
2259, nicholas, cavanaugh,9, rodway street, canberra hse, cronulka,3130, wa,19560111,823,0.8571456075866407
2260, zara, stanley,2, paul coe crescent, koah lodge, surry hills,4132, nsw,19971117,900,0.8571461736875665
2261, connor, nguyen,11, lance hill avenue, , sale,2261, nsw,19860623,964,0.8571446840102913
2262, brinlmey, white,21, boobialal street, sheep station, ,2830, qld,19241214,1621,1.0
2263, keziah, painter,18, ainsli e avenue, sec 1, torquay,3205, vic,19191031,965,0.8571468
2264, dante, campbell, , scantleburycrescent, , rochester,3011, sa,19570319,492,0.8571408686166926
2265, gianni, dooley,38, ashburton circuit, , ryde,6025, qld,19371212,671,0.8571362482316014
2266, hannah, white,47, waratah street, school house, greensborough,3066, vic,19240312,700,0.8571422284128054
2267, vlahodimos, isabelka,406, balfourcrescent, kersey h south, dutson,6026, nsw,19490615,1622,1.0
2268, ellen, dixon,69, litchfield place, killara lodge, mill prak,4051, wa,19710129,377,0.8571430650496861
2269, jenna, campbell,12, degraves crescent, numby, bendalong,3249, qld,19771103,91,0.8571389617729899
2270, maliah, rickett,1, sinclair street, brumby's run, salisbury east,3070, nsw,19040824,426,0.8571465420346711
2271, amy, miteff,6, john cleland crescent, barkool, blackheath,2036, qld,19160228,216,0.8571462225831452
2272, zach, mcgregor,182, , crowden, campsie,3301, vic,19620412,1623,1.0
2273, zachary, rollins,16, fimister circuit, wathonga, brown hill,5032, nsw, ,748,0.8571449317454791
2274, eliza, rundle,19, warabin crescent, east road, mermaid waters,2644, nsw,19480101,914,0.8571423892205527
2275, jack, mcneeley,35, keverstone circuit, royal queensland yacht squadron, brighton-le-sands,4720, wa,19880329,113,0.85714513
2276, jasmine, royle,46, minehan ptlace, geregarow station, werrington,5162, nsw,19240524,966,0.8571470815182067
2277, logan, green,11, marloc k street, kersley mews, anula,6233, nsw,19440514,207,0.8571388368240062
2278, isabella, millar,34, sherwood xaircuit, jasmime lodge, east maitland,4055, vic,19401025,967,0.8571461660815891
2279, taliah, hadaj,56, templeton street, ningana, hahndorf,6056, vic,19180612,1624,1.0
2280, tanar, george,77, britten-jones drive, roskhil, torquay,331, nsw, ,968,0.8571442
2281, charlotte, hyland,25, madsen place, leisure living vlge, clarinda,3108, qld,19460401,47,0.857147525167523
2282, shandril, bristow,171, yiman street, locn10045, emu plains,4868, vic, ,844,0.8571417546829262
2283, alexander, mccrathy,1, collings street, balalastation, blakehurst,2931, qld,19280419,969,0.8571435213991406
2284, isabekla, hendricks,6, colborne place, dog rock shoppi ng centre, north rde,2900, nsw,19770129,78,0.8571434029654517
2285, madison, white,18, enright crescent, mystra, invemay,3081, wa,19071011,970,0.8571468908243979
2286, michaela, scrimgeour,6, bootle place, lillydale, mount stuart,3931, qld,19190908,971,0.85714734
2287, samuel, stephenson,148, hirschfeld crescent, bandicoot ridge, north ryde,4426, vic,19970715,440,0.8571450719116308
2288, jessica, braithwaite,76, alroy circuit, killuke, kogarah,2766, qld,19730805,1625,1.0
2289, olivia, artis,12, marcusclarke street, lakeroad, mill park,3173, nsw,19190302,483,0.8571461208803604
2290, oliver, vassiliotis,39, mortimer le wis drive, hattah-k ulkyne, leongatha,5022, nsw,19910804,885,0.8571461639084528
2291, amelia, hillary,4, mackellar crescent, burnside, ashfield,2034, qld,19970102,317,0.8571443580435936
2292, weller, ebony,23, allunga, woollum street, surrey hills,2870, qld,19700106,1626,1.0
2293, jordan, green,21, gamburra street, john flynn me dical centre, bomaderry,6055, nsw, ,207,0.8571351519646329
2294, matthew, mason, , willoughby crescent, spq cajp, avalon,6171, qld, ,972,0.8571461
2295, julis, gascoigne,43, langdon avenue, clarkwood, bunbury,5163, nsw,19090104,229,0.857144794839138
2296, charlotte, wasley,53, eyre street, milm illand, cronulla,2546, wa,19931004,218,0.8571447752811
2297, marcus, wardle,50, gilmore crescent, brightling park, edithvale,3104, sa,19991212,952,0.8571466789426867
2298, joel, vassiliotis,39, mortimer leqis drive, hattah-kulkyne, taree,5022, nsw,19910804,886,0.8571442993696671
2299, danny, petersen,12, owen dixon drive, rawdon hill, minto,3029, wa,19441022,603,0.8571428299216314
2300, westbrook, stephanie,13, badimara street, kindlian, mount pleasant,2010, act,19520107,1627,1.0
2301, benjamni, camens,7, upacottsges, harrison street, lindfield,4505, qld,19750706,904,0.8571403470842623
2302, bradley, clarke,40, sharwood crescent, lynd hurat, ringwood,3959, wa,19510302,157,0.8571467995522376
2303, jordan, gold,18, sharwood crescent, sunforest therapy centre, belmont,2155, nsw,19941117,908,0.8571463529714369
2304, roy, royle,7, endeavourestreet, lake kennedy street, cowell,2584, nsw,19361021,308,0.8571454902377852
2305, elizabeth, brookouse,3, timd ooin, goodparla dtreet, highett,2170, nsw,19101115,1628,1.0
2306, caleb, lund, , dookie street, yarrabie, harristown,3218, nsw,19340220,804,0.8571457623134272
2307, hannah, egan,26, glennaare, kiewa street, granville,2035, vic,19190603,834,0.8571424087782641
2308, , rundle,5, beaumont close, tyrone hills, coonabarabran,4020, vic,19640105,88,0.8571402065967895
2309, jayde, chandler,26, whittell crescent, villa 3, wynnum west,4680, nsw,19370929,1629,1.0
2310, jaden, librandi,64, hale place, tarogna, nightclirf,3193, nsw,19331205,973,0.8571465
2311, annabella, burman,2, newman morris circuit, c/-the student village, alice springs,6076, nsw,19670610,1630,1.0
2312, kirrah, gillard,2, pasley place, mermaid plaza dental centre (cnr gold co, biggera waters,4852, vic,19140212,1631,1.0
2313, gianni, dooley,38, ashburton circuit, brentwood vlge, ryed,6025, qld,19371212,672,0.8571470668494432
2314, magnus, boyle,25, bindiri place, naringal orchard, raceivew,2036, qld,19540417,974,0.85714674
2315, olivia, artis,12, marcus clarke street, lake voad, mill park,3173, nsw,19190302,483,0.8571465368191302
2316, erin, blaschke,196, napthali close, gleneagle, chelsea heights,6126, nsw,19811127,304,0.8571455
2317, teikeah, louca,29, blackwell circuit, , coolum beach,2800, qld, ,1632,1.0
2318, james, noack,32, kidman close, grand central shopping centre, wangi wangi,2256, nsw,19191001,816,0.857138542922697
2319, aaron, hemxmings,44, henry street, oakey isle walis lke off, pooraka,3168, qld,19050907,701,0.8571447133473307
2320, noah, harbottle,1, mainwaring rivch circuit, uralgurral, belmont,5098, qld,19930324,1633,1.0
2321, stephanie, spong,14, kenyon courcuit, waverl ey lodge, normanhurst,3182, nsw,19430901,975,0.8571446840102913
2322, erin, vincent,11, blamey crescent, gleneira, marsden,3187, vic,19300117,482,0.8571381436307596
2323, , egan,4, burra place, nedlyn, raymond terrace,2096, nsw,19680823,1634,1.0
2324, naomi, milfra,7, glengar, southern cross drive, st agnes,5172, qld,19750818,940,0.857140808314408
2325, joshua, ,90, david street, , long jetty,6637, nsw,19410614,208,0.8571443167545316
2326, melinda, sherfn,9, conley drive, , macmasters beach,3226, vic,19511104,263,0.857145042574518
2327, abbey, campbell,81, adair stfeet, arcadia, wantirna,6051, sa,19211108,685,0.8571437305597945
2328, noah, homann,30, cowper street, , toorak,3556, vic,19940914,771,0.8571447144338877
2329, adeld, bullock,609, shepherdsron place, rosedale, rose bay,2170, vkc,19071006,590,0.8571431780503675
2330, rachel, byesr,17, hilder street, berorwa, palmerston,4740, nsw,19550530,283,0.8571426478171746
2331, jack, brock, , duhig place, , boyanup,2485, nsw,19800422,212,0.8571400716507159
2332, amy, clarke,10, melba street, goods la junee street, port pirie,3564, vic,19940205,129,0.8571376283944744
2333, timothy, broadby,1, marengo place, lewin lodge, leonards hill,2770, qld,19670530,976,0.8571465381230154
2334, benjamin, ikeda,19, vasey crescent, gunderman park, hemmant,2032, qld,19610721,1635,1.0
2335, charlie, ebert,21, brewsterplace, summerdale emdical centre, frankwton,4570, vic,19711020,46,0.857145875424899
2336, samuel, ryan,512, hilder street, state bank arcade, elizabeth grove,2300, sa,19830613,298,0.8571416023508539
2337, cooper, dandie,54, coates place, the mano garden, pakenham,6210, vic,19490201,656,0.857146232362263
2338, jade, dixon,202, leven street, francis chambers, toronto,3228, nsw,19250415,276,0.8571410389300392
2339, braiden, goldsworthy,12, goyder street, willtarny, tumbarumba,2161, nsw,19501119,882,0.8571425869708686
2340, zoe, mcmullen,47, marshall street, tyrone hills, tarragindi,2036, vic,19841019,1636,1.0
2341, elli, mcgcarthy,35, druitt place, myalpa, penshurst,4551, nsw,19681114,684,0.857146085675567
