rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth,Cluster ID,confidence_score
2590, cameron, stanley,2, majura road, goughs bay, bayswater,2117, wa,19511004,1043,0.9117508
2591, brain, benjamin, , leahy zlose, elizabeth residenvtial village, dover heights,2164, nsw,19240924,264,0.9117481113042346
2592, riley, wegemer,45, phillip avenue, walhalla, cremorne,3937, wa,19540621,130,0.9117537131487025
2593, jarvis, denholm,95, derrington crescent, headland garden, centennial park,2073, nsw,19750315,1694,1.0
2594, noah, weavell,20, bromell ciecuit, eveston park, new town,3934, tas,19980505,879,0.9117535948596817
2595, grace, morrison,4, wilkins street, , wisemans ferry,4220, qld,19880415,383,0.911744802339809
2596, sena, mccarthy,7, beazley crescent, tinatgel, broadford,4076, act,19561005,470,0.9117466807241631
2597, william, bracci,13, hann treet, upper flat, camp hill,2159, nsw,19470617,1041,0.9117532727977385
2598, emiily, beams,1, tarrabool street, fronda, anderrove,2075, qld,19011124,833,0.9117504659747665
2599, anthony, carbone,28, hugh mckayecrescent, , mount pleasant,2617, nsw,19531030,1023,0.9117537
2600, tal ia, hilton,16, lunn pace, , camperdown,3752, vic,19201231,510,0.9117531181873162
2601, dyan, zilm,43, blamey crescent, condnup, wattle glen,4211, vic,19671229,8,0.9117523438200787
2602, erin, cresp,2, clarey crescent, walnut grove estate, wingham,3199, nsw,19430721,1695,1.0
2603, reece, lyden,4, cobar place, deergarden caravn park, marulan,2020, sa,19010824,283,0.9117454495688548
2604, , rysn,26, lance hill avenue, cameroo, forest hill,3020, nsw,19720615,98,0.9117470384659401
2605, maxin, hewson,48, ammon place, inglewood, ivanhoe,5048, vic,19781215,233,0.9117532369154321
2606, leon, haar,24, inwood place, brindabella specialist centre, newcastle,4019, vic,19930327,715,0.9117530949693922
2607, ayden, whit,711, dines place, ocean park towers, garran,2506, vic,19390830,405,0.911751474102018
2608, anthony, vijiaraj,26, moon place, crower, chinchilla,5453, qld,19871031,1044,0.9117538
2609, james, croker,24, aston crescent, loma langie, cooberpedy,4305, nsw,19170923,709,0.9117539
2610, keira, browne,23, teakle place, brinjarry, penshurst,3199, wa,19791215,1696,1.0
2611, ca itlin, menzies, , adair street, kilnacrott, wentworth falls,2304, nsw,19190514,983,0.911752313478741
2612, olivia, shepherd,39, burnag place, rowethorpe, magill,3183, nsw,19320907,12,0.9117526703199168
2613, charlotte, orchard,3, dickinson street, kalinda park, narellan,4551, wa,19850330,394,0.9117535047138801
2614, jessica, schumann,8, wilkinson street, tintagel, penrith,4111, qld,19160902,1045,0.9117554
2615, wilh, hefford,1, solly place, margaret river carvn park, port pirie,5000, nsw,19520917,1046,0.9117503756123011
2616, daniel, tqow,20, , glenlee, blakeview,5089, sa,19310724,871,0.9117527593655368
2617, daniel, riding,228, antill street, , ,6001, tas,19090516,968,0.91175306
2618, jaykob, clarke,75, mileham street, kimberley, dalby,2170, wa,19000919,543,0.9117480272759766
2619, karla, rump,39, hilder street, , normabhurst,3219, wa,19010414,546,0.9117540726339675
2620, jake, berry,31, boolee street, noss, burleigh waters,2133, qld,19121215,178,0.9117400346680282
2621, flynn, crea,45, , berkeley village, lismore,2068, nsw,19610318,197,0.9117468746326897
2622, bailey, mazurkiewicz,26, o'hara close, caravn park, mosman,2486, nsw,19131214,1697,1.0
2623, benjamin, matthews,36, , anzac house (cnr archer s street, torquay,3672, sa,19221224,691,0.91173613
2624, jessica, rivera,14, quick street, jasmine ldoge, kingsthorpe,5605, ,19620906,633,0.9117533565231771
2625, lara, slpee,11, lamington street, rosehill, albany creek,6020, wa,19010927,29,0.5458742359416788
2626, david, sydorenko,12, fuhrman street, the manor braeside, sefton park,3153, vic, ,1047,0.9117498110138826
2627, hollie, lillie-hinrichs,27, hemmings crescent, kilvinton village, banyo,4030, ,19251130,7,0.9117543
2628, reece, lyden,4, cobar lpace, deergarden caravn park, marulan,2002, sa,19881122,283,0.9117507339846667
2629, lucida, mcneill,7, ashburton circuit, malekula, ,3223, qld,19090228,190,0.911752313478741
2630, lily, priest,29, nemarang crescent, yellow dam, westmead,2250, tas,19401205,651,0.9117479919234525
2631, silas, butter,1, tubruubcca, burkitt s treet, canley vale,2031, nsw,19431110,1048,0.9117542
2632, stubbs, jaxck,150, heard sreet, summerset, st agnes,5344, qld,19890526,1698,1.0
2633, liam, pulford,6, theodore street, tarwyn park, penrith,4816, qld,19700908,1049,0.9117537
2634, wztkin, raquel,2, albermarle place, hamilton central, auburn,6318, vic,19170312,888,0.9117471872616195
2635, chelsea, ronan,161, murphy street, racecourse, urangan,4869, vic,19350815,1699,1.0
2636, samantha, forshaw,24, mcmillan crescent, tarwong, thebarton,3178, nsw,19140807,307,0.9117473965609313
2637, zacyary, rollins,8, fimistericircuit, wathonga, brown hill,5032, nsw, ,770,0.9117539374145675
2638, connor, clarke,39, de chair street, wilding, peakhurst,5204, vic,19450907,1700,1.0
2639, thomas, miles,18, caley cruscent, , sunshine,4703, sa,19620721,1050,0.9117536696148064
2640, alexander, mccarthy,17, collings street, balala dtation, blakehurst,2913, qld,19280419,1001,0.911752000172059
2641, emiilh, ,36, barclay street, wangrah, airlie beach,4780, vic,19090420,679,0.9117463632603295
2642, lachlan, bishop,112, newman morris circuit, granny flat rear, bellambi,2038, nsw,19541027,1051,0.91174513
2643, emiily, robson,97, bungoniastreet, st francis vlge, dianella,5066, wa,19420828,929,0.9117519731287975
2644, , malin,197, deamer crescent, westmead accom, st clair,4879, act,19461215,1701,1.0
2645, caleb, white,35, griffiths street, berragoon, mount isa,2122, sa,19130405,763,0.9117500788019346
2646, shona, arbuckle,4, sprent street, anderwood, keysborough,6009, vic,19191013,1702,1.0
2647, benjamin, schwinghammer,14, shenton crescent, kilnacrott, camden,3820, nt,19570329,1703,1.0
2648, geofge, riddell,2, knoke avenue, bonnie doon, manly vale,4405, sa,19360413,275,0.9117532
2649, isabella, rundle,3, fawkner street, emerald agrigultural college, pottsville,6154, nsw, ,124,0.9117546431961561
2650, grace, friebel, , edwell place, villa 2, moorabbin,2117, wa,19151028,1052,0.9117539
2651, zarran, bradshaw,89, carnegie crescent, , ,6147, nsw,19350707,1053,0.9117520747059689
2652, noah, homahnn,30, cowper street, , toorak,3551, vic,19940914,791,0.9117519854411757
2653, emma, goldesr,381, fullerton crescent, care ypark, campsie,2107, qld,19260419,681,0.9117528084396058
2654, dillon, stubbs,40, murphy street, the swamp, salisbury east,7305, sa,19851018,597,0.9117526010622744
2655, samuel, milburn,57, skirving place, , kyabram,2191, nsw,19721128,1054,0.9117496
2656, pwige, sach,1, , renown, gawler west,2031, nsw,19791109,390,0.9117394204704865
2657, tynan, pota,39, ijong street, smthfld, eimeo,4076, nsw,19160119,1704,1.0
2658, danielle, reid,17, kootara crescent, , wannissa,4220, wa,19530118,789,0.9117537733926141
2659, koula, liddy,33, perry drive, withern house, devonport,5097, wa,19871115,1705,1.0
2660, lucy, sandman,11, vincent place, the spur, camden south,3199, nsw,19830308,1706,1.0
2661, stephanie, white,7, tambo street, dunfieldp ark, eight mile plains,3711, nsw,19460625,506,0.9117527593655368
2662, tahni, murton,11, macfarland crescent, , ryde,3220, ,19231110,18,0.911751011889147
2663, ebony, morby, , macgillivray street, condavale, armidale,2111, nsw,19840906,44,0.91175324
2664, kobe, george,19, tenison-woods circuit, cliff house 2, frankston,3028, qld,19960914,55,0.7280868832293601
2665, barnagy, egan,13, britten-jones drive, rawdon, kaleen,4304, vic,19270529,148,0.9117526709795136
2666, jon, humphreys,3, gangele street, eastwood co ttage, woy woy,4400, vic,19890520,1055,0.91175205
2667, mackenzie, buzow,80, snowden place, windsor lodge, greenhill,2152, nsw,19420118,563,0.9117532369154321
2668, bianca, matthews,5, wentworth avenue, mt pleasant, toowoomba,6743, nsw,19140128,752,0.9117526295568407
2669, isabella, mson,8, emerald agriglutural college, fawkner street, pottsville,6154, nsw, ,124,0.9117533799170638
2670, , leslie,5, edmondsoqn street, baringa cottage, gorokan,3032, nsw,19390623,231,0.911746741402976
2671, judag, jeffries, , condamine street, tinaroo falls, canterbury,2165, nsw,19350906,539,0.9117525614865032
2672, , gillard,62, matina sntreet, sun city resort, ascotp ark,4107, wa,19760203,220,0.911752029853697
2673, chelsea, colquhoun,22, tillyard drive, rowethorpe, noarlunga downs,2800, nsw,19690220,290,0.9117513597107028
2674, lachlan, kerslake,555, cossington smith crescent, deuverney, clovelly,3197, vic,19901030,1707,1.0
2675, micaela, thrussell,27, markellb place, nunnlok, frenchs forest,6782, qld,19250608,110,0.9117523627284538
2676, jake, burnell,34, bennelong crescent, gret amain, ivanhoe,5066, nsw,19360809,266,0.9117463025817767
2677, sam, stephenson,432, geeves curt, , logan reserve,4160, vic,19300207,480,0.9117527013209743
2678, jarvis, matthews,95, derrington crescent, the meadows, centennial park,2077, nsw,19750315,555,0.9117528596244165
2679, luke, hindess,45, gledden street, nairnlodge, clarence park,4703, qld,19011024,1056,0.9117457863760647
2680, zachary, owerko,4, bendigo street, maroubra beach, maclean,2756, ,19470101,547,0.9117544690588658
2681, harry, mcneill,11, , , bicton,6751, nsw,19920730,390,0.9117385103681697
2682, charie, prumavera,16, dawes street, st francis vlge, dover heights,2533, nsw,19250314,1708,1.0
2683, harry, tippins,86, bussauw close, , klemziog,4005, nsw,19490706,335,0.5458745601737821
2684, sophie, petersen,141, ivo whitton circuit, flr 5 john flynn medical centre, singleton heights,3094, nsw,19440521,140,0.9117409917577881
2685, matthew, seddon,195, collingridge street, port 366, paralowie,3803, nsw,19920305,213,0.9117523187554946
2686, nicole, carbone,46, schlich street, simpson army barracks, toowoomba,3000, wa,19030926,661,0.9117529994593601
2687, benjamin, larg,189, wilson atreet, suunybrae, belrose,2067, tas,19451103,793,0.9117538
2688, beth, bambling,38, maclagan street, centennial glen, gowanbrae,5062, nsw,19640705,1058,0.91175306
2689, caresse, lyden,1, nemarang crescent, sunnyspot farm, nunawading,3199, sa,19250803,626,0.9117537531647268
2690, jinni, ongley,5, derrington crescent, mt sutrt, wahroonga,6007, vic,19200511,874,0.9117543107525363
2691, daniele, marceta,57, halford crescent, kamilaroi cottage, lakes entrance,6072, wa,19820807,1059,0.91175044
2692, sam, stephenson,432, mossburn, geeves court, logan reserve,4160, qld,19300207,480,0.911753445349622
2693, bridget, crosswell,61, parkhill street, blueberry hill, warnbro,3148, sa,19640129,1709,1.0
2694, liam, roebuck,9, ashby circuit, belgrade park, padstow,3002, nsw,19591028,1710,1.0
2695, hayden, covino,10, deamer crescent, glengar iffe, north tyde,2750, qld,19541104,151,0.9117534875642014
2696, macy, klemm,20, bonython street, , aitkenvale,2485, vic,19970322,625,0.9117521
2697, spicer, anika,39, melrosel drive, rmbe 770, view bank,2076, nsw,19861012,186,0.9117465620048673
2698, jaden, collier,4, hale place, taronva, nightcliff,3193, nsw,19331205,1711,1.0
2699, bianca, tunstall,3, hoban place, birubi point caravn park, palmerston,3144, sa,19280123,1712,1.0
2700, samantha, drechsler,52, mara place, tower b rockdale, rochedale south,5495, nsw,19330422,581,0.9117513541701717
2701, wittchen, ewan,8, barnettlcose, ronobri, bonnellsebay,2295, vic,19920618,857,0.9117485881694117
2702, xani, green, , phill ip avenue, , armidale,5108, nsw,19390410,656,0.9117540126097204
2703, bailey, white,19, araluen street, , coralville,2114, qld,19131103,244,0.911743760275843
2704, adam, eveston,11, kirkland circuit, warrawong, ,2192, act,19940623,671,0.9117519731287975
2705, mitchell, chanter,1, learmonth drive, bayview towers, benowa,3150, qld,19220713,1713,1.0
2706, james, sebregts,30, holden crescent, , greensboough,3300, nsw,19040404,966,0.9117516486103066
2707, , vassiliotis,39, mortimer lewis drive, hattah-k ulkyne, leongatha,5022, nsw,19910804,916,0.9117529994593601
2708, chelsea, morrison,6, hansen circuit, public building, golden bay,2680, nsw,19621020,1060,0.9117538129689289
2709, zac, maynard,142, spowers circuit, , nambour,3500, vic,19041015,336,0.9117534163271104
2710, tiarna, reis,147, dines place, brentwood vlge, athelstone,2250, vic,19820122,878,0.9117533266212257
2711, kexel, amber,49, daintree crescent, , new farm,4061, vic, ,1714,1.0
2712, fyynlay, delfos,151, yumba avenue, karobean, frankston,7051, qld,19410702,1715,1.0
2713, blaye, stanfield,9, nimbin street, glenlee, arundel,3034, nsw,19970826,1716,1.0
2714, benjamin, santangelo,8, case place, roseglen, winthrop,3020, vic,19140729,797,0.9117542
2715, nathan, afford,51, standbridge place, moriah fields, orange,3073, wa, ,1717,1.0
2716, alexandra, rohleader,2, kurrama close, albiongrove, kilmore,4218, sa,19260609,351,0.9117530390353277
2717, freya, springthorpe,5, mina wylie crescent, locn 3439, st clair,6158, nsw,19120525,1061,0.9117537
2718, brydee, westermann,13, burkitt street, mlc centre, banks,3350, vic,19910126,115,0.9117521530655808
2719, kira, blowes,4, goyder street, bellfield, davistown,2166, sa,19890603,484,0.9117528
2720, brooklyn, van de kamp,29, nummerak close, weerona grabben gullen, clifton springs,5097, nsw,19900906,1718,1.0
2721, willow, bennell,82, holyman s treet, , wetherill park,3030, ,19330323,851,0.9117545
2722, timohy, nevilel,21, fihelly street, villa 2, st lcuia,3108, wa,19781123,1719,1.0
2723, madeleine, bibb,22, henty street, walea, nambour,4500, tas,19970902,675,0.9117504238935485
2724, mila, tongyode,195, dingo dlats, touristpark, gray,3620, vic,19071010,545,0.9117513597107028
2725, danidlle, fleet,26, watterson place, , elsternwick,2450, nsw,19660616,1062,0.9117531181873162
2726, makayla, thorpe,15, macdonnell street, yakilli park, kogarah,3450, qld,19440116,1063,0.9117473
2727, olivia, tiffin,1, de lissa street, sunnyspot farm, peregian beach,3500, tas,19110102,1720,1.0
2728, emiily, ,309, star close, silverweir, yarram,4505, vic,19950402,679,0.9117492635679308
2729, sophie, bullock,6, boolee street, , port fairy,6076, sa,19510426,328,0.9117501975259614
2730, david, goldsworthy,8, palmer street, kilburnie, caulfield north,2200, vic,19650226,1064,0.91175336
2731, louise, breheny,13, hawker street, byamee, woodcroft,2165, sa,19460104,1065,0.91175383
2732, emiily, pardey,678, cane place, rhodes cottage, gidgegannup,2097, nsw,19710322,1721,1.0
2733, cadwallader, cooper,48, mckillopc ircuit, ohio ststion, kellyikle,4165, vic,19560918,1066,0.9117483797466936
2734, chelsea, o'day,115, , woodleigh, woodlands,3179, nsw,19060726,822,0.9117468003230226
2735, eboni, pantazopoulos,147, allott place, wyoming park, aldgate,2325, sa,19860807,53,0.9117531577633371
2736, lily, ho,495, mccabe crescent, apple cottage, bellevue hill,2758, qld, ,932,0.9117503756123011
2737, sophie, pasoce,160, , lamingtonnstional, pacific paradise,3248, sa,19941127,1067,0.911742926633529
2738, melissa, redmeind,11, crawford crescent, braemore, monbulk,4852, sa,19501114,986,0.5458744396890235
2739, barnaby, siggins,51, hurley street, lakes retirement estate, kempsey,5162, vic,19981021,1069,0.9117529396557092
2740, alisa, ezis,55, lowerson place, littled ale, heahtfield,6006, vic,19910312,1070,0.91175324
2741, brooke, nguyen, , truganini place, tallinga park, chelsea heights,6062, vic,19240812,387,0.9117537144679118
2742, darcy, shepherd,23, , unt 2, kinrsos,2540, nsw,19771226,390,0.9117396128411409
2743, hamish, gilles,157, godfrey street, cassadraeen, burleigh wqters,2370, nsw,19180822,727,0.9117544690588658
2744, samuel, voivodich,43, manton place, brentwod o vlge, budtdina,4218, nsw,19820724,513,0.9117535552834647
2745, cannell, elal,18, mainwaring rich circuit, kincumbern autical vlge, asquith,4075, nsw,19570915,60,0.9117417335626185
2746, abby, robsno,19, anzac park, chanak, ettalong,3149, qld,19840131,900,0.9117522844566015
2747, georgia, cookson,27, turner place, kapeia, salisbury east,3804, qld,19530305,794,0.911751046407407
2748, kaitlin, dixon,33, ware place, spylaw farm, morwell,2617, nsw,19420804,980,0.9117533160675981
2749, dominmic, dixon,40, candlebark close, elmwood, orangr,4178, act,19420309,136,0.9117511719484537
2750, , morrison,42, parnell place, , davistown,2580, nsw,19620915,381,0.9117478134022158
2751, stephatnie, spogn,119, kenyon circuit, waverley lodge, normannhurst,3182, nsw,19430901,1009,0.9117521037280392
2752, henry, bloomfield,97, mcdougall street, bendigo retirement village, rosebud,4563, wa,19321112,372,0.9117532817683175
2753, charlie, roussounis,13, gledden street, woorabinda, craigomre,6076, nsw,19461111,50,0.9117527206691576
2754, kyra, wilde,26, groom street, binbimbie, young,3859, qld,19220601,967,0.9117514784364529
2755, christian, white,10, boolee street, noss, doubleview,4352, nsw,19491125,178,0.9117490947178165
2756, melissa, redmondu,11, braemore, alroy circuit, long jetty,4852, sa,19501114,986,0.9117524026559198
2757, reece, garn egt, , maclagan street, environa, carlingford,879, nt,19390828,898,0.9117515441314366
2758, alia, dobrzycki,3, brittlebankcircuit, yarratbah, loganlea,2790, vic,19960130,921,0.9117534754275077
2759, ronan, anthomy,100, newman morris circuit, old lake thotel, chittering,2148, vic,19710321,935,0.9117538129689289
2760, emmet, george, , curtin shopping centre, palm lake resort, newington,4860, sa,19860806,481,0.9117520747059689
2761, zacariah, morcom,8, dixon drive, bletchly park, toowoomba,2068, wa,19020803,648,0.9117492837947891
2762, caleb, lund, , dookie street, yarraibe, harrictown,3218, nsw,19340220,824,0.9117536543119875
2763, kimberly, pavli,346, pennefather street, , north sycney,3056, nsw,19600628,435,0.9117536142080608
2764, erin, maynard,51, wilshire street, warialda, little irver,2777, vic,19970430,1071,0.9117540719743601
2765, jack, stanfield, , weddin circuit, holmeleigh, madora,4350, wa,19061202,1722,1.0
2766, eliza, sherriff,30, a'beckett street, , craigie,4280, nsw,19471027,361,0.9117544092542191
2767, sarah, petersen,81, shenton crescent, vincent court, birkdale,4311, act,19770508,1723,1.0
2768, grace, chitti,16, neeld place, treasalee, wyoming,3501, wa,19670723,532,0.9117526406380634
2769, aidan, walkley,3, bunbury street, glenview, ryde,2579, sa,19980813,1724,1.0
2770, isabella, white,74, chowne street, short st (cnr first ave) & albion park r, para h ilsl,3149, sa,19380127,580,0.9117504238935485
2771, , cochrane,192, wollongong street, sec 488, bayswater,4172, vic,19311213,1725,1.0
2772, zachariah, walkley,55, thornhill crescent, brentwood vlge, little mountain,2283, tas,19710311,848,0.9117537
2773, mitchell, nguyen,3, pleasance place, boxwood vale, sippy downs,2560, qld,19131126,1726,1.0
2774, stella, chandler,50, ebdenstreet, rosettavillage, coffs harbour,6304, vic,19741215,32,0.9117538210600887
2775, charlie, eberg,21, brewster place, summerdale medical centre, frankston,4570, vic,19711020,45,0.911752849730443
2776, lachlawn, hersey,26, southern cross drive, teazles, frankston,2065, sa,19620521,836,0.9117524915693507
2777, george, ferrar, , ballumbir sxtreet, rich zedaows, highgate,4558, nsw,19510224,460,0.9117539215840171
2778, anthony, coulosn,2, clarkso street, cadogan, tin can bay,3084, vic,19380218,1072,0.911752477717846
2779, jack, myriti,86, phillip avenue, cheviot hills, hat head,4305, qld,19020104,1727,1.0
2780, , campbell,19, loder place, eden mpark, rowville,3040, sa,19570115,769,0.9117519736564709
2781, caitlin, burford,34, rowell place, johnflynn medical centre, daw park,3556, nsw,19810303,1728,1.0
2782, ashleigh, haverfield,40, kinsella street, , coonamble,5008, sa,19380317,918,0.9117528
2783, thomas, george,1, mcmanus place, stoney creek, north turramurra,3130, sa,19630225,1073,0.9117532
2784, alisa, ezis,55, lowerson place, littledale, heathfield,6007, vic,19910312,1070,0.91175324
2785, riley, green,46, barwon street, pink lake caravan park, wangaratta,2168, wa,19630414,1729,1.0
2786, charlotte, vincent,9, williamson street, lasswade, toowoomba,4814, nsw,19430214,323,0.91175574
2787, karissa, creten,185, beattie crescent, birrabilla, moranbah,2525, nsw,19360703,58,0.9117534945999666
2788, sophie, waller,24, copland drive, suunybrae, mona vale,2285, vic,19380705,1074,0.9117541313390397
2789, joshua, stephenson,14, hamersley place, henry kendall hostel, dilston,2319, sa,19121112,1730,1.0
2790, sam, webb,5, deamer crescent, belaradah, west lakes shore,2570, wa,19361215,141,0.9117494970565119
2791, holly, ,21, vansittart crescent, mannafields farm, coomallo,3047, wa,19361103,462,0.9117501853897202
2792, emiily, beams,23, kingscote crescent, cromdzle, warrae,6163, nsw,19481014,833,0.9117485288084609
2793, finlay, rivers,5, crisp circuit, kersey' south, newstead,2071, vic,19111130,4,0.9117533266212257
2794, lachlan, crouch,1, gillespie street, mt annan, penrith,5040, wa,19280711,1731,1.0
2795, alisa, marous, , algan street, belvedere, ballina,3274, qld,19061125,362,0.9117539967791566
2796, brooke, nguyen,98, , chobe, yarracille,2107, wa,19960816,386,0.9117518952970182
2797, oliver, salt,25, mcmillan crescent, halls of residencedmonash university, coffs harbour,7301, qld,19311218,505,0.9117523789105084
2798, isabela, singleton,80, verbrugghen street, rio rita caravn park, largs,5021, vic,19071228,1075,0.911743
2799, robert, mccarthy,9, gudgenby close, ocean star villas, cairns,3540, nsw,19070923,313,0.9117516396398937
2800, arabella, stubbs, , ringrose crescent, , millmerran,5007, wa,19261116,893,0.9117546273654792
2801, jayden, glsas,250, warrego cicuit, sec 202, frankston,6201, qld,19640219,503,0.9117518464872932
2802, cooper, rushforth,6, tanderra crescent, torquay, rothwell,2115, nsw,19900914,1732,1.0
2803, maczkowiack, finn,32, oxley street, bulliacs treet, wantinra,2196, nt,19101031,835,0.911750019439981
2804, yasmin, quilliam,45, mcculloch street, brackengrae, hurstbridge,5107, sa,19991207,502,0.9117513091423762
2805, pearson, koopman,2595, hagelthorn street, grammar school, petersham,2009, nsw,19730624,1733,1.0
2806, , white,6, curlewis crescent, emu hill, upwey,2460, qld,19130119,22,0.9117466431297021
2807, lucas, ,177, maloney street, dalkeith cottage, craigmore,3595, vic,19111207,1076,0.9117538
2808, sophie, bullock,7, boolee street, , port fairy,6076, sa,19510426,328,0.9117502371006725
2809, graice, morriwon,66, quinlivan crescent, , caulfield north,4102, vic,19460909,383,0.9117497054818687
2810, aimee, trzcinski,117, jacobs street, blue hills, frankston,2198, nsw,19280418,540,0.9117533362953854
2811, , kempton,8, homburg street, yellow dam, blackotwn,3122, vic,19021108,106,0.9117539
2812, jinni, onglrey,5, , mt stirt, coombabah,6007, vic,19200511,874,0.911753078611313
2813, louis, zierholz,6, manifold place, beltrasna angus stud, barrack heights,5520, vic,19661015,810,0.9117500392272945
2814, blak, aldous,4, yambina crescent, nort hdara, west perth,3805, nsw,19811017,676,0.911751270446633
2815, georgia, pettigrove,5, sinclair street, , prairie,2478, nsw,19231019,14,0.9117538622194786
2816, talia, olivefi,72, ankaa place, westlkeigh, mosman,3311, qld,19020831,891,0.9117526891843888
2817, toby, mason,71, smyth place, hartley st school, redhead,2212, qld,19971021,1734,1.0
2818, jessica, aldoud,4, yambina crescent, northd ara, brunswci k heads,3805, nsw,19811017,676,0.9117493831702906
2819, kyle, matthews,5, tristania street, lindis faime, lower templestowe,3351, qld,19930618,1735,1.0
2820, caresse, lyden,13, nemarang crescent, sunnyspot farm, nunawading,3199, sa,19250803,626,0.9117537144679118
2821, kayne, gillard,168, bursaria street, , leeton,2621, nsw,19340427,754,0.9117521043876319
2822, caitlin, gallirhir,42, lanley square, cashbaxr, rochedale south,2790, sa,19621226,396,0.9117440293646002
2823, leo, robson,13, nullagine street, , ingham,3840, vic,19560910,1077,0.911753
2824, ashlie, herbetr,14, spensley place, baptist retirement, whalan,3978, sa,19530521,719,0.9117491844193996
2825, damny, petersen,12, owen dixon drive, reg simpob court, minto,3029, wa,19441022,623,0.9117532817683175
2826, nicholas, lovelock,8, collingridge street, rooganore, ardeer,2756, act,19911014,928,0.9117520691653929
2827, zarran, fenwikc, , thom crescent, wallendoon station, mount evelyn,6163, tas,19001007,1078,0.9117505
2828, griffin, hannett,13, andrews street, booroondoo north, craigmore,6009, nsw,19290315,1736,1.0
2829, ainslye, blake,60, endeavour street, sheep station, redhesd,7015, qld,19860920,250,0.9117511519410245
2830, bianca, matthwes,5, wentwort h avenue, mt pleasant, toowoomba,3585, nsw,19140128,752,0.9117514016604495
2831, michaela, thrussell,27, markell place, , frenchs forest,6728, qld,19250608,110,0.9117533160675981
2832, jack, brock,45, duhig place, , boyaunp,2484, nsw,19800422,210,0.9117520645922192
2833, alia, dobrzycki,3, brittlebank circuit, yarrabmah, loganlea,2709, vic,19960130,921,0.9117529150306884
2834, olivia, green,47, mugga way, dunoon (cnr camp r road, avenell heights,6148, vic,19051029,689,0.9117474757078592
2835, takeisha, kaufman, , holman street, mclean vlge, cooroy,2229, vic,19970116,1737,1.0
2836, teneille, lamprey,23, forrest place, terra nostra, baysware north,4160, vic,19281101,614,0.9117537614317759
2837, eliza, runfle,19, warabin crescent, east oad, mermaid waters,2644, nsw,19480101,998,0.9117531181873162
2838, chelsie, kearnes,109, schomburgk street, glenveagh, dianella,5573, vic,19350421,1738,1.0
2839, rhys, schuetz,122, howarth place, villa 19, keysborough,2024, vic,19440909,20,0.9117500484613755
2840, owen, dudley,16, shumack street, shallow crossing, logan,2166, sa,19550402,1739,1.0
2841, jack, facci,37, packer street, somerton park, belrose,3806, sa,19960816,451,0.9117534466688273
2842, mikaela, white,19, anzacpark, , blair athol,4557, nsw,19811017,584,0.545874384112235
2843, zac, passalacqua,67, durham place, bexley, ashwood,2222, nsw,19890206,1740,1.0
2844, , tadege,1, mcinnes street, , scarborough,2870, nsw,19001013,1741,1.0
2845, anita, brock,168, canaway place, rosetta zillage, mount warren park,2049, qld,19540610,839,0.9117528200485293
2846, tommi-lee, tiut,45, vincent place, aranmor, orchard h ills,7250, tas,19200805,1079,0.91175264
2847, jaggah, waller,26, hayfiel vlge, murray crescent, ferryden park,2015, nsw,19240709,907,0.9117541009970873
2848, jack, coleman,39, parkin street, tara park, tarragindi,4226, qld,19280820,1080,0.9117436
2849, connor, rawlings,70, , oxf ord, kuraby,4216, qld,19330925,149,0.9117540513066662
2850, sarah, gukulurruwuy,6, barrow place, elston, ryde,3064, wa,19121206,1027,0.91175413
2851, abbey, hoang,16, , robgil l farm, noble wpark,2444, wa,19621226,422,0.9117511209405113
2852, grace, george,1, hopegoodplace, willow lmdge, bonython,2550, nxw,19200909,1081,0.9117536841261027
2853, jordan, ryan,16, carnegie crescent, tahmoor, millbrook,6004, vic,19900903,195,0.9117538028549801
2854, reece, miels,31, woronora street, wandearah, leslir vale,3110, nsw,19410117,766,0.9117534954794373
2855, chloe, crosthwaite,42, ashkanasy crescent, rosedale, canterbury,4215, nsw,19550722,101,0.9117486923809555
2856, joshua, green,17, lypiatt, maddock place, edgecliff,6244, qld, ,507,0.9117558484467005
2857, daniel, rees,1, livingston avenue, st francis room, mooroolbark,3977, qld,19830926,554,0.9117476542284128
2858, , webb,10, barber crescent, gundaline, eleebana,3741, nsw,19281205,1742,1.0
2859, jamse, trevan,40, cumpston place, pacific palms caravn park, capetree,3350, qld,19620905,412,0.9117475157210553
2860, gemma, kopetow,21, morgan crescent, laane coree, largs north,2478, nsw,19461104,1743,1.0
2861, connor, grosser,16, herschell circuit, cladagh cottage, denhams beach,3083, qld,19230612,956,0.9117498
2862, helena, ebert,21, garratt street, braeburn, aspley,2024, vic,19710327,493,0.9117533859854039
2863, riley, iacopetta,21, girdlestone circuit, , yackandandah,3797, qld,19660915,1014,0.911753
2864, charlotte, glass,3, sculpto r street, green far m mates, hahndorf,2581, qld,19510713,401,0.9117512824071337
2865, caleb, hage,34, mcdermottstreet, the will ows, yamba,4360, sct,19110405,718,0.911753058383585
2866, abby, toseland,55, haines street, hilldale, mosman,2877, sa,19100830,663,0.9117526709795136
2867, olivee, sal,25, mcmillan erscent, hallsof residence monash university, coffs harbour,7310, qld,19311218,505,0.9117520090105902
2868, cooepr, cadwalwlader,48, mckillop circuit, ohio station, kellyville,4175, vic,19560918,1066,0.9117495722478813
2869, anastasia, green, , erindale drive, villa 102, portarlington,2285, nsw,19720728,761,0.91175383
